Unnamed:0;customer_zip_code_prefix;geolocation_lat;geolocation_lng;geolocation_city;geolocation_state;quantidade;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2312;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2313;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2314;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2315;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2316;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2317;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2318;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2319;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2320;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2321;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2322;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2323;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2324;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2325;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2326;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2327;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2328;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2329;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2330;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2331;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2332;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2333;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2334;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2335;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2336;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2337;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2338;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2339;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2340;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2341;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2342;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2343;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2344;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2345;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2346;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2347;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2348;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2349;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2350;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2351;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2352;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2353;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2354;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2355;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2356;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2357;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2358;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2359;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2360;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2361;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2362;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2363;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2364;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2365;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2366;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2367;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2368;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2369;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2370;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2371;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2372;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2373;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2374;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2375;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2376;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2377;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2378;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2379;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2380;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2381;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2382;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2383;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2384;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2385;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2386;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2387;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2388;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2389;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2390;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2391;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2392;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2393;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2394;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2395;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2396;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2397;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2398;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2399;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2400;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2401;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2402;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2403;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2404;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2405;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2406;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2407;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2408;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2409;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2410;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2411;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2412;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2413;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2414;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2415;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2416;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2417;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2418;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2419;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2420;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2421;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2422;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2423;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2424;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2425;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2426;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2427;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2428;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2429;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2430;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2431;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2432;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2433;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2434;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2435;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2436;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2437;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2438;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2439;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2440;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2441;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2442;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2443;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2444;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2445;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2446;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2447;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2448;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2449;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2450;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2451;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2452;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2453;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2454;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2455;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2456;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2457;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2458;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2459;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2460;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2461;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2462;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2463;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2464;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2465;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2466;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2467;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2468;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2469;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2470;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2471;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2472;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2473;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2474;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2475;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2476;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2477;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2478;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2479;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2480;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2481;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2482;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2483;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2484;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2485;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2486;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2487;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2488;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2489;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2490;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2491;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2492;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2493;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2494;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2495;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2496;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2497;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2498;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2499;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2500;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2501;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2502;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2503;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2504;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2505;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2506;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2507;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2508;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2509;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2510;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2511;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2512;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2513;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2514;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2515;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2516;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2517;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2518;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2519;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2520;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2521;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2522;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2523;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2524;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2525;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2526;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2527;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2528;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2529;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2530;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2531;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2532;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2533;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2534;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2535;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2536;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2537;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2538;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2539;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2540;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2541;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2542;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2543;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2544;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2545;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2546;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2547;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2548;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2549;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2550;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2551;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2552;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2553;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2554;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2555;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2556;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2557;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2558;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2559;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2560;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2561;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2562;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2563;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2564;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2565;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2566;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2567;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2568;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2569;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2570;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2571;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2572;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2573;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2574;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2575;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2576;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2577;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2578;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2579;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2580;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2581;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2582;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2583;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2584;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2585;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2586;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2587;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2588;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2589;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2590;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2591;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2592;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2593;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2594;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2595;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2596;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2597;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2598;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2599;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2600;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2601;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2602;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2603;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2604;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2605;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2606;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2607;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2608;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2609;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2610;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2611;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2612;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2613;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2614;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2615;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2616;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2617;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2618;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2619;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2620;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2621;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2622;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2623;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2624;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2625;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2626;
0;1003;-2.354.903.244.546.710;-4.663.531.311.226.840;sao paulo;SP;2627;
